#group,false,false,false,true,true,true,true,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double
#default,mean,,,,,,,
,result,table,_time,_start,_stop,_field,pairAddress,_value
,,3074,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9156c307eccc3de87b82bca14928ea85f960b75f,1.6875638107457582
,,3075,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x91f0330d3172a58edb693392cdd4a4d01eac90d3,2.8716388743548724
,,3076,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x91fb331f4dd94c1b2f06a245c24ee90238b76e17,1.960759208410169
,,3077,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x91fd847fc15d4fcea5051eea251843318a73b444,0.7698405955733165
,,3078,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9203de4f46342e3b23b44039bf0067912c6cf71d,2.1603538244532823
,,3079,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x921347bb0eafbc4aeeb6de2deaefd6b275907761,6.600991386823909
,,3080,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x92286b961973c002afa5824d0567d696687cf484,1.5360475839935857
,,3081,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9277841892e0aa6d71667b9a32fec6f9ee5ecbd7,3.0959820105248097
,,3082,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9284afe114c23df78640ffca1d907622ae96c11a,2.674510987010375
,,3083,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x928d509aea98bf9f9e26b54d8293cb23cd21523d,1.1219918753781282
,,3084,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x92c84a4346da4025a168a50deed32593c55b0f3c,1.3283235843601042
,,3085,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x92d16588e9e7cef68c0a5f043bed5146b6120e38,2.569415026720288
,,3086,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x92f438b9b7cf73a52ced8d86666c514c5b34ee9b,0.5759329693306624
,,3087,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9313e43f212f7d5cbf264ab09a7e8283e1e0b493,10.757289805420399
,,3088,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9358b934d76acf01fad951c8d581dfd1cd1e8539,3.277422090310966
,,3089,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9382b66769882623ccd9386c174210073618bfe1,3.664187976389583
,,3090,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x938a0764b7c07f3fd85a0f00536f4439b1401fef,7.851497644924519
,,3091,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x93b544b3e23a24defa4d4c2f8d9fa6340b5a2355,5.79389565706902
,,3092,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x93c5f0b315a583fda4f759f9213c16f7b01e5af8,3.7296368583796995
,,3093,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x93df0a874fc3d2e068e806360020adc2a2d69f62,1.5131627494890503
,,3094,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x94074fca33590eaeb1977f3ca69e40a15ab29600,3.612364364208633
,,3095,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x94213289ef58ed0cbb484abab31660daa19a8c56,4.608198673775283
,,3096,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x94293bf0193f9acf3762b7440126f379eb70cbfd,2.6796196773248413
,,3097,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x942c0c8f46d88a454060fab685db13d44880948d,10.690931315692806
,,3098,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9434b8dbbb35809f956a204dedbe9c472d9b2102,0.5504092142699321
,,3099,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x943df6c6f3e1f85a1ed386f6aac594ece37075f4,6.037776517515516
,,3100,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9454c82336c426794f7e6f82da72057273bb4651,10.822030072900054
,,3101,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9465c2c132a558531b0d6202afa162d82676f6a9,8.238490095091317
,,3102,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x94e9d1fe61f873d63dfd21fb92dbf672b9c319df,2.1305672938410085
,,3103,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x94fecdc5ac59c0704921f3bdb86e3d7716873692,0.7748579705012187
,,3104,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x94ff01fce8ab83eed2248efca0c1cb4a1e59ff5f,3.641777342332814
,,3105,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x95505f4dab45855fc06b6b28ecefaf88f025a0d9,6.000666594363979
,,3106,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x957e6fe0d81c8d9364954b463141c2a6eeb94012,2.6121841813036077
,,3107,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x95a40e2e19b71f3c6ac053f839d23121ca7f051a,2.514000803664668
,,3108,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x95ca857c70b5314dacd72f4823a9f17e2d490064,26.81674970771264
,,3109,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x95d0503906c2951af60c2daaa8922f82eab48fce,0.86325568874022
,,3110,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x95ed9a4dc94288d35c1b2b2fcefab5a1b9a1b5a2,1.187928002323485
,,3111,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x96158be247ce82eb35ae1afb723304be8afe44a2,1.1488237519913924
,,3112,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9628bc73f8116d99e799d4928aeda39e8cc0cddc,10.183838845125956
,,3113,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9649dd9e6c6a7f035420f402d82a70fa21b3004b,1.3815034805243867
,,3114,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x964dc522d61e91a9b6083c1b96474334a113df61,12.065413935017126
,,3115,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x964ed964d2569882faa1818a0c179278553829c6,4.054842093440389
,,3116,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x965a031e9e090af23c548bd8d3bafc114327ba6a,15.37070713588686
,,3117,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x965b16e0fc46446c24d21d4141c4e2c28411c6fc,5.049036472665521
,,3118,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x96ac686f530bfcacd49f801a780539082009d794,2.322167980259024
,,3119,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x96b657b5f542cdfb9d0a4d5f2c6930ae93c0ed6d,11.868995333550064
,,3120,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x96db92def69ed9999bf9a94c74c75b986e2ea03e,2.3646621985504668
,,3121,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x972c7c56996bf85a7d30f664ccd07a7a6e72fe08,4.422988140216878
,,3122,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9731a0bc7347f0f22391595457779610f0f4e2f4,3.833844885288838
,,3123,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x977b6b8d1970c60e9af5f02ae402726368a43f97,1.584919317130142
,,3124,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x97888cf378b9721a55e7d54823d4ee03d85e5182,12.480134591451996
,,3125,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x97a3981b865f2d7c516306949bf17d220e538263,0.8351340726226283
,,3126,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x97cf7a855720c69bf607675a94c21bda19f213a4,5.274875356017518
,,3127,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x97d5245af244dad0a88ddbf4bee5cc7ddccf3e04,7.4299325661438145
,,3128,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x97ecedb331c62ae1b379072e06b52537607615eb,5.962809048479283
,,3129,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x980526faaf509e66ca95880de3d5f27652674d0d,2.7894744759187513
,,3130,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x980b2aa70fd64bb5e361977f6202372948bbb176,3.6141796337299152
,,3131,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9827d1e88185a861f5e46de4e917ddb1c2ab8a3d,2.3598270154875682
,,3132,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x98945fe4f76e315a26961d42b3dffa5bc074ebf1,7.820661361611622
,,3133,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x989acc6348afc649bed42efbbf81dd3044d8fba3,4.342146521709262
,,3134,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x98a98a0d03385cffc50ab5412e5a9f0e0d6cdbef,3.334662960609458
,,3135,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x98b57cce2f7f07e2da7922ddf18a1e6ec7b54e63,1.2190031486906554
,,3136,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x98d910c67e091d5e669388f7206faaabde57396a,5.8749572438980415
,,3137,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x98f4482bd6e25973697928326ff9d576fc9d0b9b,3.525746118841786
,,3138,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x99187266c2f9181250e5ff447bfbf34a7b533547,4.777629182504952
,,3139,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x993a59f744359a9bec9e079ae28d21dafb3692c0,1.8174284954963442
,,3140,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x99539af8cdfa3b829b1f8ec87ddc2b5b2445af70,1.8033921667242823
,,3141,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x995ee2e9e087282454fbc55d5c63f11e122311ad,4.1279022665420175
,,3142,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x998141aa64fa09f13fc1172168d845d19d1c5672,1.46543791420534
,,3143,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9994764b9718df913a2e4533a719f65a5ce23d71,5.316034122358988
,,3144,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x99a0f873459aeb112cfd7956c14df1866eda9088,1.3814775948290368
,,3145,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x99ec0a8f8a450724261a1bca468db72305138a4d,6.016032891704519
,,3146,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9a159649476b0c6af7bc385e9b28cde00c598e5f,2.6840865760475467
,,3147,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9a261f22a8741068bf407cd4cbf61662ec9173a4,0.26944581654812333
,,3148,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9a4df45a496c7f03297584ff2d060a0d38b1d838,32.82050740842106
,,3149,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9a5c6117804f9fe09afaeb57464f2951fd96e6a5,1.0444502102360909
,,3150,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9a969b03c634f0c7ab519de999b89734d000b4ee,9.155643448116107
,,3151,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9ad37afd7b8c0bab93135bfa99f007d94a3add2a,7.685296899130378
,,3152,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9adbba8881193698c2d8b4b811c0cc4a576e00b9,0.6354148498793588
,,3153,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9ae270c66a666b3d26652519f43c33f783b57e66,2.8552563657414827
,,3154,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9b2ff3812269aca475304e9f017da5a8650c6535,2.8917917799969555
,,3155,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9b61a867a4827c0b3e0fd489e025e47ef8ca5aa9,1.0373221209670207
,,3156,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9b93b8a82b68c6e5658758d219f6101eda887252,4.939283932623276
,,3157,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9bdad8b3b7f9769dc77e3404a3882c7c33b540a1,1.7858977966349627
,,3158,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9be1e21cb563de60037be2963c9041ae800a4ffb,1.2962915497832608
,,3159,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9bfece54b25359f7efd946efb0d71876745d5ad0,3.8049071998045334
,,3160,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9c0ff296b3ea128162359bab16b871e053a56519,25.47210834876057
,,3161,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9c56cd47c42556a7009a4240257ae8cd8d08f74c,0.35016045857093914
,,3162,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9c5f9bad87073b5dc5026a8484a26171f0970c07,9.26096421610515
,,3163,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9cd33540df3a0e74eef78a9b0ecf0104c7937546,3.2042993769746047
,,3164,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9ce3c487910cc0ca52d27ef34ba6dbe31e7532bf,2.405157831064281
,,3165,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9ce78c17ac2da9fc9e28c6f65644199f876dcd41,104.80416315012936
,,3166,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9d680d9d67ed745ad186b82cd880795a5def2f52,12.82141893814428
,,3167,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9dfffb359c9b54d308c8d4204730cb81b9efb187,9.47323585475655
,,3168,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9e00ab342533702289291903a197d4f7dec962f1,3.8614050860290967
,,3169,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9e097be57c0faf32ba25b0412196e7d695f5ea46,4.67147605437919
,,3170,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9e239d99746813030a100f9e2e59d06984787cdd,4.321871897238351
,,3171,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9e27b86bea2e2e6e456a4480237eb5e4cf55f5f0,18.40050637653944
,,3172,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9e3b1c6f7e367e001e08bb3b15c5542c43a410cc,2.7113188550580882
,,3173,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9efe7c20c9a12afbdb25ac85c8189768739aae55,5.682350956015972
,,3174,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9f21b7e519d15873b08ab75d7326cad8ccb5b933,1.297642225900703
,,3175,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9f61a5f9d3c698b05bd0277cca5ae73d32a5b3dc,1.1437627801757926
,,3176,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9fd60f18f7d0a71a0f6e04219abebb815dd34ae7,1.8063758605476352
,,3177,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9fdafecc2de8f1d5b16c2c827a1ff7fc54b00368,3.9148191994241084
,,3178,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0x9ffb09311f93527f4d82703e1d5dbb710c55affc,6.006086557679153
,,3179,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa0084e9c5ac11b5c8df5ab84610f3a3d75541be4,3.2447853131498445
,,3180,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa0129b2431860890a044a1b88698c1955a1cb295,6.54370785286545
,,3181,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa0471082be3255a5ad45e19fec877170c7e3cb0b,5.315713752547725
,,3182,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa09b37b3815e703160a961cb7c01ead5a63ebb78,21.811421579123632
,,3183,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa0a1f1544878ef73dbdb68d496ece82c705398aa,5.291048966572573
,,3184,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa0ad9c6fa7e111650bd43bd7bd486507526e22ac,8.323704618734658
,,3185,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa0d54fcb535f16399b6be0413fdce872f1043c84,14.366598159716384
,,3186,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa0edac2784a66dedc30693234396b9b654c3d2f1,1.2359660077198815
,,3187,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa1115230a7d2d1fc93e8465df58bb3f2cab1984f,2.4946873709779305
,,3188,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa1ce3bf00aae57427440c84f9747e22bc5dec196,11.878031966599394
,,3189,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa1dddf21d1520abc39835a151e374bc39fdc53f2,2.2450259965415222
,,3190,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa1e0ec87f0cf42d95434ea428ff97daedd4aa9e7,7.658906442149975
,,3191,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa1faad04561c9db988e38e9e180805ea4fbf28f0,1.1749443147863226
,,3192,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa20cbe23995b290d6a214ea098784c854222653a,2.9125546871682193
,,3193,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa220160de6e613d2e0d4a4ac71eefb66d6fb9ec2,6.881904215959512
,,3194,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa2234555ff3dbc85d93386266747cd6b8afb8e8b,10.452498519800915
,,3195,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa2376a5304cfcd238f52db5677cba3e0559f7f09,0.9104448356717366
,,3196,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa23a599bad2420ed4ac59b1b9f29144fd6f0aac1,3.7314403722821248
,,3197,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa24ebec270b481a0e25d3d6a236a4f79b6ec2f7b,2.169487255056547
,,3198,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa27d11bac25737d5230f728942beeacd33e24a62,1.5552907463843777
,,3199,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa2c5e74fac89d8536d96c0614951a37c9180263b,11.939589180213401
,,3200,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa2c8ac6e45454fa18f0a46cbe948920aeec0bce8,4.657247964896571
,,3201,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa2dd659d4d16084ef6afab8e8d11f1b7c9307079,3.064724622508982
,,3202,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa2fe0f50b6cd139bd662d3da3569a9cee596fb40,3.6889823861431004
,,3203,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa31eb2db683165d3c85f24287f1b46d3789620f9,4.197456384851108
,,3204,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeToken0,0xa337f666e73d89b7b3611515660d17874a79153c,2.2543511124246285
